| Compressor name       | Compression | Decompress. | Compr. size |  Ratio | Filename            |
| lz4hc 1.10.0 -9       |   38.3 MB/s |   3516 MB/s |      770055 |  14.41 | silesia/xml         |
| lz4hc 1.10.0 -12      |   15.5 MB/s |   3604 MB/s |      759893 |  14.22 | silesia/xml         |
| lzsse4fast 2019-04-18 |    252 MB/s |   3496 MB/s |     1388503 |  25.98 | silesia/xml         |
| lzsse8fast 2019-04-18 |    247 MB/s |   3310 MB/s |     1406119 |  26.31 | silesia/xml         |
| snappy 1.2.2          |    531 MB/s |   1305 MB/s |     1299366 |  24.31 | silesia/xml         |
| zxc 0.13.1 -3         |    182 MB/s |   2998 MB/s |     1011752 |  18.93 | silesia/xml         |
| zxc 0.13.1 -4         |    135 MB/s |   3092 MB/s |      985654 |  18.44 | silesia/xml         |
| zxc 0.13.1 -5         |   87.7 MB/s |   3319 MB/s |      896781 |  16.78 | silesia/xml         |
| zxc 0.13.1 -7         |   3.48 MB/s |   2543 MB/s |      667395 |  12.49 | silesia/xml         |
| zstd 1.5.7 -1         |    456 MB/s |   1414 MB/s |      693317 |  12.97 | silesia/xml         |
| lzav 5.16 -1          |    524 MB/s |   2436 MB/s |      888586 |  16.62 | silesia/xml         |
| lzav 5.16 -2          |    136 MB/s |   2943 MB/s |      712189 |  13.32 | silesia/xml         |
| lz4 1.10.0            |   1075 MB/s |   7662 MB/s |     8390195 |  99.01 | silesia/x-ray       |
| misa77 0.6.0 --1      |    505 MB/s |  10753 MB/s |     8429184 |  99.47 | silesia/x-ray       |
| misa77 0.6.0 -0       |    324 MB/s |  12438 MB/s |     8436476 |  99.55 | silesia/x-ray       |
| misa77 0.6.0 -1       |   78.7 MB/s |  12114 MB/s |     8376906 |  98.85 | silesia/x-ray       |
| misa77 0.6.0 -2       |   17.8 MB/s |   1899 MB/s |     7426465 |  87.64 | silesia/x-ray       |
| misa77 0.6.0 -3       |   10.4 MB/s |   1822 MB/s |     7252919 |  85.59 | silesia/x-ray       |
| misa77 0.6.0 -4       |   6.52 MB/s |   2663 MB/s |     6922700 |  81.69 | silesia/x-ray       |
| misa77 0.6.0 safe --1 |    506 MB/s |  10111 MB/s |     8429184 |  99.47 | silesia/x-ray       |
| misa77 0.6.0 safe -0  |    324 MB/s |  12153 MB/s |     8436476 |  99.55 | silesia/x-ray       |
| misa77 0.6.0 safe -1  |   78.8 MB/s |  11771 MB/s |     8376906 |  98.85 | silesia/x-ray       |
| misa77 0.6.0 safe -2  |   17.8 MB/s |   1834 MB/s |     7426465 |  87.64 | silesia/x-ray       |
| misa77 0.6.0 safe -3  |   10.4 MB/s |   1769 MB/s |     7252919 |  85.59 | silesia/x-ray       |
| lz4hc 1.10.0 -9       |   28.6 MB/s |   1858 MB/s |     7175001 |  84.67 | silesia/x-ray       |
| lz4hc 1.10.0 -12      |   19.1 MB/s |   1839 MB/s |     7172970 |  84.64 | silesia/x-ray       |
| lzsse4fast 2019-04-18 |    118 MB/s |   1972 MB/s |     7525821 |  88.81 | silesia/x-ray       |
| lzsse8fast 2019-04-18 |    111 MB/s |   2579 MB/s |     7248659 |  85.54 | silesia/x-ray       |
| snappy 1.2.2          |   5752 MB/s |  10267 MB/s |     8457853 |  99.81 | silesia/x-ray       |
| zxc 0.13.1 -3         |   4944 MB/s |  13708 MB/s |     8474348 | 100.00 | silesia/x-ray       |
| zxc 0.13.1 -4         |   5142 MB/s |  13729 MB/s |     8474338 | 100.00 | silesia/x-ray       |
| zxc 0.13.1 -5         |   34.3 MB/s |   2653 MB/s |     7616482 |  89.88 | silesia/x-ray       |
| zxc 0.13.1 -7         |   15.1 MB/s |    858 MB/s |     6098748 |  71.97 | silesia/x-ray       |
| zstd 1.5.7 -1         |    505 MB/s |    722 MB/s |     6772118 |  79.91 | silesia/x-ray       |
| lzav 5.16 -1          |   7391 MB/s |  13481 MB/s |     8473995 | 100.00 | silesia/x-ray       |
| lzav 5.16 -2          |   32.3 MB/s |   1116 MB/s |     7145368 |  84.32 | silesia/x-ray       |
| lz4 1.10.0            |    275 MB/s |   2362 MB/s |    57262281 |  57.26 | enwik/enwik8        |
| misa77 0.6.0 --1      |    159 MB/s |   2911 MB/s |    54531025 |  54.53 | enwik/enwik8        |
| misa77 0.6.0 -0       |    113 MB/s |   4376 MB/s |    48935951 |  48.94 | enwik/enwik8        |
| misa77 0.6.0 -1       |   38.7 MB/s |   4975 MB/s |    48593916 |  48.59 | enwik/enwik8        |
| misa77 0.6.0 -2       |   32.1 MB/s |   4838 MB/s |    45954601 |  45.95 | enwik/enwik8        |
| misa77 0.6.0 -3       |   9.33 MB/s |   4322 MB/s |    42463692 |  42.46 | enwik/enwik8        |
| misa77 0.6.0 -4       |   6.55 MB/s |   3967 MB/s |    40960716 |  40.96 | enwik/enwik8        |
| misa77 0.6.0 safe --1 |    159 MB/s |   2837 MB/s |    54531025 |  54.53 | enwik/enwik8        |
| misa77 0.6.0 safe -0  |    113 MB/s |   4256 MB/s |    48935951 |  48.94 | enwik/enwik8        |
| misa77 0.6.0 safe -1  |   38.7 MB/s |   4857 MB/s |    48593916 |  48.59 | enwik/enwik8        |
| misa77 0.6.0 safe -2  |   32.0 MB/s |   4727 MB/s |    45954601 |  45.95 | enwik/enwik8        |
| misa77 0.6.0 safe -3  |   9.32 MB/s |   4206 MB/s |    42463692 |  42.46 | enwik/enwik8        |
| lz4hc 1.10.0 -9       |   20.9 MB/s |   2194 MB/s |    42203094 |  42.20 | enwik/enwik8        |
| lz4hc 1.10.0 -12      |   9.90 MB/s |   2169 MB/s |    41913140 |  41.91 | enwik/enwik8        |
| lzsse4fast 2019-04-18 |    141 MB/s |   2601 MB/s |    47108403 |  47.11 | enwik/enwik8        |
| lzsse8fast 2019-04-18 |    135 MB/s |   2565 MB/s |    47249359 |  47.25 | enwik/enwik8        |
| snappy 1.2.2          |    239 MB/s |    568 MB/s |    55933707 |  55.93 | enwik/enwik8        |
| zxc 0.13.1 -3         |   69.4 MB/s |   2670 MB/s |    52051664 |  52.05 | enwik/enwik8        |
| zxc 0.13.1 -4         |   52.5 MB/s |   2596 MB/s |    48603281 |  48.60 | enwik/enwik8        |
| zxc 0.13.1 -5         |   38.0 MB/s |   2630 MB/s |    46851533 |  46.85 | enwik/enwik8        |
| zxc 0.13.1 -7         |   6.98 MB/s |   1531 MB/s |    36770033 |  36.77 | enwik/enwik8        |
| zstd 1.5.7 -1         |    224 MB/s |    835 MB/s |    40662735 |  40.66 | enwik/enwik8        |
| lzav 5.16 -1          |    197 MB/s |   1126 MB/s |    44443747 |  44.44 | enwik/enwik8        |
| lzav 5.16 -2          |   40.9 MB/s |   1291 MB/s |    37047537 |  37.05 | enwik/enwik8        |
| lz4 1.10.0            |    272 MB/s |   2224 MB/s |     3798537 |  41.79 | misc/sqlite3.c      |
| misa77 0.6.0 --1      |    172 MB/s |   4968 MB/s |     3551873 |  39.08 | misc/sqlite3.c      |
| misa77 0.6.0 -0       |    147 MB/s |   5569 MB/s |     3311958 |  36.44 | misc/sqlite3.c      |
| misa77 0.6.0 -1       |   59.8 MB/s |   6567 MB/s |     3111560 |  34.23 | misc/sqlite3.c      |
| misa77 0.6.0 -2       |   49.4 MB/s |   6454 MB/s |     2951634 |  32.47 | misc/sqlite3.c      |
| misa77 0.6.0 -3       |   10.0 MB/s |   6089 MB/s |     2689496 |  29.59 | misc/sqlite3.c      |
| misa77 0.6.0 -4       |   6.46 MB/s |   4839 MB/s |     2588232 |  28.47 | misc/sqlite3.c      |
| misa77 0.6.0 safe --1 |    172 MB/s |   4762 MB/s |     3551873 |  39.08 | misc/sqlite3.c      |
| misa77 0.6.0 safe -0  |    147 MB/s |   5394 MB/s |     3311958 |  36.44 | misc/sqlite3.c      |
| misa77 0.6.0 safe -1  |   59.9 MB/s |   6339 MB/s |     3111560 |  34.23 | misc/sqlite3.c      |
| misa77 0.6.0 safe -2  |   49.4 MB/s |   6227 MB/s |     2951634 |  32.47 | misc/sqlite3.c      |
| misa77 0.6.0 safe -3  |   10.0 MB/s |   5876 MB/s |     2689496 |  29.59 | misc/sqlite3.c      |
| lz4hc 1.10.0 -9       |   17.4 MB/s |   2241 MB/s |     2699002 |  29.69 | misc/sqlite3.c      |
| lz4hc 1.10.0 -12      |   7.54 MB/s |   2357 MB/s |     2664839 |  29.32 | misc/sqlite3.c      |
| lzsse4fast 2019-04-18 |    175 MB/s |   3108 MB/s |     3389277 |  37.29 | misc/sqlite3.c      |
| lzsse8fast 2019-04-18 |    170 MB/s |   2996 MB/s |     3430627 |  37.74 | misc/sqlite3.c      |
| snappy 1.2.2          |    305 MB/s |    737 MB/s |     3780099 |  41.59 | misc/sqlite3.c      |
| zxc 0.13.1 -3         |   92.8 MB/s |   2514 MB/s |     3287617 |  36.17 | misc/sqlite3.c      |
| zxc 0.13.1 -4         |   70.1 MB/s |   2514 MB/s |     3235592 |  35.60 | misc/sqlite3.c      |
| zxc 0.13.1 -5         |   41.8 MB/s |   2514 MB/s |     3053812 |  33.60 | misc/sqlite3.c      |
| zxc 0.13.1 -7         |   4.70 MB/s |   1773 MB/s |     2385852 |  26.25 | misc/sqlite3.c      |
| zstd 1.5.7 -1         |    225 MB/s |    916 MB/s |     2639533 |  29.04 | misc/sqlite3.c      |
| lzav 5.16 -1          |    254 MB/s |   1504 MB/s |     2884925 |  31.74 | misc/sqlite3.c      |
| lzav 5.16 -2          |   63.5 MB/s |   1669 MB/s |     2437484 |  26.82 | misc/sqlite3.c      |
| lz4 1.10.0            |    353 MB/s |   2165 MB/s |     2696116 |  29.49 | misc/typescript.js  |
| misa77 0.6.0 --1      |    227 MB/s |   6341 MB/s |     2537943 |  27.76 | misc/typescript.js  |
| misa77 0.6.0 -0       |    211 MB/s |   6262 MB/s |     2448519 |  26.79 | misc/typescript.js  |
| misa77 0.6.0 -1       |   93.7 MB/s |   7933 MB/s |     2206777 |  24.14 | misc/typescript.js  |
| misa77 0.6.0 -2       |   77.0 MB/s |   7914 MB/s |     2112548 |  23.11 | misc/typescript.js  |
| misa77 0.6.0 -3       |   10.5 MB/s |   7783 MB/s |     1903426 |  20.82 | misc/typescript.js  |
| misa77 0.6.0 -4       |   6.49 MB/s |   6108 MB/s |     1736248 |  18.99 | misc/typescript.js  |
| misa77 0.6.0 safe --1 |    227 MB/s |   6115 MB/s |     2537943 |  27.76 | misc/typescript.js  |
| misa77 0.6.0 safe -0  |    211 MB/s |   6124 MB/s |     2448519 |  26.79 | misc/typescript.js  |
| misa77 0.6.0 safe -1  |   93.5 MB/s |   7656 MB/s |     2206777 |  24.14 | misc/typescript.js  |
| misa77 0.6.0 safe -2  |   77.1 MB/s |   7641 MB/s |     2112548 |  23.11 | misc/typescript.js  |
| misa77 0.6.0 safe -3  |   10.5 MB/s |   7544 MB/s |     1903426 |  20.82 | misc/typescript.js  |
| lz4hc 1.10.0 -9       |   19.4 MB/s |   2167 MB/s |     1875697 |  20.52 | misc/typescript.js  |
| lz4hc 1.10.0 -12      |   7.19 MB/s |   2350 MB/s |     1842492 |  20.16 | misc/typescript.js  |
| lzsse4fast 2019-04-18 |    233 MB/s |   3786 MB/s |     2400630 |  26.26 | misc/typescript.js  |
| lzsse8fast 2019-04-18 |    223 MB/s |   3495 MB/s |     2460576 |  26.92 | misc/typescript.js  |
| snappy 1.2.2          |    415 MB/s |   1065 MB/s |     2646967 |  28.96 | misc/typescript.js  |
| zxc 0.13.1 -3         |    136 MB/s |   2253 MB/s |     2369916 |  25.93 | misc/typescript.js  |
| zxc 0.13.1 -4         |    102 MB/s |   2243 MB/s |     2323488 |  25.42 | misc/typescript.js  |
| zxc 0.13.1 -5         |   53.1 MB/s |   2201 MB/s |     2153195 |  23.56 | misc/typescript.js  |
| zxc 0.13.1 -7         |   3.54 MB/s |   1805 MB/s |     1649398 |  18.04 | misc/typescript.js  |
| zstd 1.5.7 -1         |    285 MB/s |   1032 MB/s |     1766196 |  19.32 | misc/typescript.js  |
| lzav 5.16 -1          |    353 MB/s |   1924 MB/s |     2027481 |  22.18 | misc/typescript.js  |
| lzav 5.16 -2          |   89.5 MB/s |   2011 MB/s |     1702001 |  18.62 | misc/typescript.js  |
| lz4 1.10.0            |    580 MB/s |   3219 MB/s |     5354662 |  20.43 | misc/gharchive.json |
| misa77 0.6.0 --1      |    355 MB/s |   5720 MB/s |     6407871 |  24.44 | misc/gharchive.json |
| misa77 0.6.0 -0       |    279 MB/s |   5921 MB/s |     6149769 |  23.46 | misc/gharchive.json |
| misa77 0.6.0 -1       |    102 MB/s |   7496 MB/s |     5565593 |  21.23 | misc/gharchive.json |
| misa77 0.6.0 -2       |   88.0 MB/s |   7331 MB/s |     5446215 |  20.78 | misc/gharchive.json |
| misa77 0.6.0 -3       |   10.9 MB/s |   7323 MB/s |     5206207 |  19.86 | misc/gharchive.json |
| misa77 0.6.0 -4       |   6.31 MB/s |   7786 MB/s |     3405100 |  12.99 | misc/gharchive.json |
| misa77 0.6.0 safe --1 |    355 MB/s |   5525 MB/s |     6407871 |  24.44 | misc/gharchive.json |
| misa77 0.6.0 safe -0  |    278 MB/s |   5767 MB/s |     6149769 |  23.46 | misc/gharchive.json |
| misa77 0.6.0 safe -1  |    102 MB/s |   7276 MB/s |     5565593 |  21.23 | misc/gharchive.json |
| misa77 0.6.0 safe -2  |   88.0 MB/s |   7087 MB/s |     5446215 |  20.78 | misc/gharchive.json |
| misa77 0.6.0 safe -3  |   10.9 MB/s |   7143 MB/s |     5206207 |  19.86 | misc/gharchive.json |
| lz4hc 1.10.0 -9       |   66.8 MB/s |   3780 MB/s |     4151197 |  15.84 | misc/gharchive.json |
| lz4hc 1.10.0 -12      |   20.7 MB/s |   4011 MB/s |     4132835 |  15.77 | misc/gharchive.json |
| lzsse4fast 2019-04-18 |    297 MB/s |   4647 MB/s |     5444696 |  20.77 | misc/gharchive.json |
| lzsse8fast 2019-04-18 |    284 MB/s |   4625 MB/s |     5460115 |  20.83 | misc/gharchive.json |
| snappy 1.2.2          |    658 MB/s |   1484 MB/s |     6147681 |  23.45 | misc/gharchive.json |
| zxc 0.13.1 -3         |    241 MB/s |   3515 MB/s |     4889623 |  18.65 | misc/gharchive.json |
| zxc 0.13.1 -4         |    190 MB/s |   3577 MB/s |     4815048 |  18.37 | misc/gharchive.json |
| zxc 0.13.1 -5         |    139 MB/s |   3735 MB/s |     4641894 |  17.71 | misc/gharchive.json |
| zxc 0.13.1 -7         |   5.54 MB/s |   2353 MB/s |     3563041 |  13.59 | misc/gharchive.json |
| zstd 1.5.7 -1         |    574 MB/s |   1706 MB/s |     3015940 |  11.50 | misc/gharchive.json |
| lzav 5.16 -1          |    748 MB/s |   3578 MB/s |     3261558 |  12.44 | misc/gharchive.json |
| lzav 5.16 -2          |    164 MB/s |   4279 MB/s |     2719722 |  10.37 | misc/gharchive.json |
| lz4 1.10.0            |    316 MB/s |   1521 MB/s |     2594794 |  55.94 | misc/ecoli          |
| misa77 0.6.0 --1      |    254 MB/s |   6723 MB/s |     3136050 |  67.61 | misc/ecoli          |
| misa77 0.6.0 -0       |    146 MB/s |   5476 MB/s |     2503515 |  53.97 | misc/ecoli          |
| misa77 0.6.0 -1       |   54.7 MB/s |   5565 MB/s |     2608171 |  56.23 | misc/ecoli          |
| misa77 0.6.0 -2       |   42.8 MB/s |   4683 MB/s |     2220286 |  47.86 | misc/ecoli          |
| misa77 0.6.0 -3       |   8.34 MB/s |   4841 MB/s |     1654493 |  35.67 | misc/ecoli          |
| misa77 0.6.0 -4       |   5.58 MB/s |   4378 MB/s |     1771082 |  38.18 | misc/ecoli          |
| misa77 0.6.0 safe --1 |    254 MB/s |   6485 MB/s |     3136050 |  67.61 | misc/ecoli          |
| misa77 0.6.0 safe -0  |    146 MB/s |   5292 MB/s |     2503515 |  53.97 | misc/ecoli          |
| misa77 0.6.0 safe -1  |   54.6 MB/s |   5376 MB/s |     2608171 |  56.23 | misc/ecoli          |
| misa77 0.6.0 safe -2  |   42.8 MB/s |   4536 MB/s |     2220286 |  47.86 | misc/ecoli          |
| misa77 0.6.0 safe -3  |   8.34 MB/s |   4652 MB/s |     1654493 |  35.67 | misc/ecoli          |
| lz4hc 1.10.0 -9       |   2.07 MB/s |   2425 MB/s |     1774337 |  38.25 | misc/ecoli          |
| lz4hc 1.10.0 -12      |   0.95 MB/s |   2377 MB/s |     1653833 |  35.65 | misc/ecoli          |
| lzsse4fast 2019-04-18 |    166 MB/s |   1935 MB/s |     2651490 |  57.16 | misc/ecoli          |
| lzsse8fast 2019-04-18 |    170 MB/s |   1978 MB/s |     2671334 |  57.59 | misc/ecoli          |
| snappy 1.2.2          |    378 MB/s |    745 MB/s |     2160982 |  46.59 | misc/ecoli          |
| zxc 0.13.1 -3         |   80.2 MB/s |   2258 MB/s |     2231637 |  48.11 | misc/ecoli          |
| zxc 0.13.1 -4         |   61.3 MB/s |   2317 MB/s |     2213113 |  47.71 | misc/ecoli          |
| zxc 0.13.1 -5         |   14.6 MB/s |   2666 MB/s |     1904067 |  41.05 | misc/ecoli          |
| zxc 0.13.1 -7         |   1.30 MB/s |   3209 MB/s |     1172016 |  25.27 | misc/ecoli          |
| zstd 1.5.7 -1         |    179 MB/s |    794 MB/s |     1411958 |  30.44 | misc/ecoli          |
| lzav 5.16 -1          |    241 MB/s |   1413 MB/s |     1871372 |  40.34 | misc/ecoli          |
| lzav 5.16 -2          |   74.4 MB/s |   1451 MB/s |     1784350 |  38.47 | misc/ecoli          |
| lz4 1.10.0            |    556 MB/s |   2217 MB/s |     4930865 |  18.81 | misc/nasa_http.log  |
| misa77 0.6.0 --1      |    382 MB/s |   8915 MB/s |     4722780 |  18.02 | misc/nasa_http.log  |
| misa77 0.6.0 -0       |    326 MB/s |   8398 MB/s |     4723495 |  18.02 | misc/nasa_http.log  |
| misa77 0.6.0 -1       |    156 MB/s |  10042 MB/s |     4072452 |  15.54 | misc/nasa_http.log  |
| misa77 0.6.0 -2       |    134 MB/s |   9986 MB/s |     3990737 |  15.22 | misc/nasa_http.log  |
| misa77 0.6.0 -3       |   11.1 MB/s |   9918 MB/s |     3689554 |  14.07 | misc/nasa_http.log  |
| misa77 0.6.0 -4       |   6.26 MB/s |   8829 MB/s |     2550600 |   9.73 | misc/nasa_http.log  |
| misa77 0.6.0 safe --1 |    380 MB/s |   8700 MB/s |     4722780 |  18.02 | misc/nasa_http.log  |
| misa77 0.6.0 safe -0  |    326 MB/s |   8258 MB/s |     4723495 |  18.02 | misc/nasa_http.log  |
| misa77 0.6.0 safe -1  |    156 MB/s |   9745 MB/s |     4072452 |  15.54 | misc/nasa_http.log  |
| misa77 0.6.0 safe -2  |    135 MB/s |   9725 MB/s |     3990737 |  15.22 | misc/nasa_http.log  |
| misa77 0.6.0 safe -3  |   11.3 MB/s |   9683 MB/s |     3689554 |  14.07 | misc/nasa_http.log  |
| lz4hc 1.10.0 -9       |   48.0 MB/s |   3669 MB/s |     3151086 |  12.02 | misc/nasa_http.log  |
| lz4hc 1.10.0 -12      |   12.5 MB/s |   3663 MB/s |     3119832 |  11.90 | misc/nasa_http.log  |
| lzsse4fast 2019-04-18 |    322 MB/s |   5050 MB/s |     4462500 |  17.02 | misc/nasa_http.log  |
| lzsse8fast 2019-04-18 |    307 MB/s |   4850 MB/s |     4558629 |  17.39 | misc/nasa_http.log  |
| snappy 1.2.2          |    670 MB/s |   1545 MB/s |     4960637 |  18.92 | misc/nasa_http.log  |
| zxc 0.13.1 -3         |    223 MB/s |   2650 MB/s |     4346462 |  16.58 | misc/nasa_http.log  |
| zxc 0.13.1 -4         |    170 MB/s |   2853 MB/s |     4248832 |  16.21 | misc/nasa_http.log  |
| zxc 0.13.1 -5         |   91.9 MB/s |   3654 MB/s |     3792077 |  14.47 | misc/nasa_http.log  |
| zxc 0.13.1 -7         |   2.29 MB/s |   2855 MB/s |     2612511 |   9.97 | misc/nasa_http.log  |
| zstd 1.5.7 -1         |    479 MB/s |   1257 MB/s |     2884270 |  11.00 | misc/nasa_http.log  |
| lzav 5.16 -1          |    546 MB/s |   2360 MB/s |     3778726 |  14.41 | misc/nasa_http.log  |
| lzav 5.16 -2          |    126 MB/s |   3610 MB/s |     3049626 |  11.63 | misc/nasa_http.log  |
| lz4 1.10.0            |    371 MB/s |   2514 MB/s |   100881193 |  47.59 | misc/silesia.tar    |
| misa77 0.6.0 --1      |    232 MB/s |   3846 MB/s |    99075595 |  46.74 | misc/silesia.tar    |
| misa77 0.6.0 -0       |    170 MB/s |   4593 MB/s |    94527862 |  44.60 | misc/silesia.tar    |
| misa77 0.6.0 -1       |   54.2 MB/s |   5376 MB/s |    90386641 |  42.64 | misc/silesia.tar    |
| misa77 0.6.0 -2       |   41.5 MB/s |   4689 MB/s |    85477970 |  40.33 | misc/silesia.tar    |
| misa77 0.6.0 -3       |   10.7 MB/s |   4635 MB/s |    80029996 |  37.76 | misc/silesia.tar    |
| misa77 0.6.0 -4       |   6.97 MB/s |   4366 MB/s |    75259951 |  35.51 | misc/silesia.tar    |
| misa77 0.6.0 safe --1 |    233 MB/s |   3732 MB/s |    99075595 |  46.74 | misc/silesia.tar    |
| misa77 0.6.0 safe -0  |    170 MB/s |   4459 MB/s |    94527862 |  44.60 | misc/silesia.tar    |
| misa77 0.6.0 safe -1  |   54.2 MB/s |   5219 MB/s |    90386641 |  42.64 | misc/silesia.tar    |
| misa77 0.6.0 safe -2  |   41.5 MB/s |   4549 MB/s |    85477970 |  40.33 | misc/silesia.tar    |
| misa77 0.6.0 safe -3  |   10.7 MB/s |   4508 MB/s |    80029996 |  37.76 | misc/silesia.tar    |
| lz4hc 1.10.0 -9       |   22.0 MB/s |   2457 MB/s |    77884819 |  36.75 | misc/silesia.tar    |
| lz4hc 1.10.0 -12      |   7.31 MB/s |   2536 MB/s |    77262993 |  36.45 | misc/silesia.tar    |
| lzsse4fast 2019-04-18 |    187 MB/s |   2540 MB/s |    95928329 |  45.26 | misc/silesia.tar    |
| lzsse8fast 2019-04-18 |    183 MB/s |   2671 MB/s |    94948170 |  44.80 | misc/silesia.tar    |
| snappy 1.2.2          |    375 MB/s |    858 MB/s |   101496146 |  47.89 | misc/silesia.tar    |
| zxc 0.13.1 -3         |    114 MB/s |   2840 MB/s |    96345600 |  45.46 | misc/silesia.tar    |
| zxc 0.13.1 -4         |   80.6 MB/s |   2731 MB/s |    90352578 |  42.63 | misc/silesia.tar    |
| zxc 0.13.1 -5         |   48.2 MB/s |   2597 MB/s |    85316459 |  40.25 | misc/silesia.tar    |
| zxc 0.13.1 -7         |   4.26 MB/s |   1642 MB/s |    69950566 |  33.00 | misc/silesia.tar    |
| zstd 1.5.7 -1         |    297 MB/s |    903 MB/s |    73215329 |  34.54 | misc/silesia.tar    |
| lzav 5.16 -1          |    317 MB/s |   1687 MB/s |    84578103 |  39.90 | misc/silesia.tar    |
| lzav 5.16 -2          |   62.6 MB/s |   1675 MB/s |    73869434 |  34.85 | misc/silesia.tar    |
