country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Algeria,1931,DZA,6628718,,0.038,0.006,0.099,0.015,17.397,9.321,1.138,13.900,1.406,,,0.015,,,0.057,0.009,,,,0.124,0.633,85.715,0.438,,0.000,324.630,0.071,,,,,,0.000,0.000,0.195,0.760,9.223,1.391,2.660,0.401,0.432,0.065,0.004,0.001,,,,0.122,0.003,0.103,0.002,0.034,0.000,0.018,0.000,,0.000,0.100,0.001,,,0.000,0.167,0.001,,0.039,0.000,0.000,0.000,0.000,5.039,1.293,,
Algeria,1932,DZA,6737455,,0.044,0.006,0.113,0.015,14.813,10.019,0.698,7.487,1.487,,,0.017,,,0.066,0.010,,,,0.167,0.746,95.735,0.504,,0.000,334.536,0.075,,,,,,0.000,0.000,0.197,0.801,9.906,1.470,2.686,0.399,0.433,0.064,0.004,0.001,,,,0.177,0.004,0.114,0.003,0.043,0.001,0.020,0.000,,0.000,0.101,0.001,,,0.000,0.178,0.001,,0.039,0.000,0.000,0.000,0.000,5.394,1.329,,
Algeria,1933,DZA,6856617,,0.036,0.005,0.121,0.007,6.525,10.484,0.465,4.643,1.529,,,0.018,,,0.081,0.012,,,,0.204,0.867,106.219,0.585,,0.000,344.900,0.078,,,,,,0.000,0.000,0.199,0.808,10.364,1.512,2.717,0.396,0.434,0.063,0.004,0.001,,,,0.152,0.004,0.118,0.003,0.050,0.001,0.022,0.000,,0.000,0.102,0.001,,,0.000,0.188,0.001,,0.039,0.000,0.000,0.000,0.000,5.539,1.364,,
Algeria,1934,DZA,6977885,,0.047,0.007,0.139,0.018,15.115,10.832,0.347,3.311,1.552,,,0.020,,,0.092,0.013,,,,0.251,1.006,117.051,0.676,,0.000,355.593,0.078,,,,,,0.000,0.000,0.196,0.806,10.693,1.532,2.701,0.387,0.436,0.063,0.000,0.000,,,,0.166,0.004,0.117,0.003,0.057,0.001,0.024,0.000,,0.000,0.104,0.001,,,0.000,0.192,0.000,,0.039,0.000,0.000,0.000,0.000,5.621,1.365,,
Algeria,1935,DZA,7101299,,0.032,0.004,0.132,-0.007,-5.187,11.079,0.247,2.281,1.560,,,0.019,,,0.100,0.014,,,,0.283,1.137,128.129,0.776,,0.000,366.540,0.078,,,,,,0.000,0.000,0.195,0.797,10.947,1.542,2.729,0.384,0.439,0.062,0.000,0.000,,,,0.099,0.003,0.119,0.003,0.060,0.001,0.026,0.001,,0.000,0.105,0.001,,,0.000,0.199,0.000,,0.039,0.000,0.000,0.000,0.000,5.660,1.386,,
Algeria,1936,DZA,7226895,,0.033,0.005,0.051,-0.081,-61.237,11.202,0.123,1.113,1.550,,,0.007,,,0.018,0.003,,,,0.315,1.188,139.331,0.794,,0.000,377.691,0.078,,,,,,0.000,0.000,0.173,0.767,11.151,1.543,2.666,0.369,0.442,0.061,0.000,0.000,,,,0.084,0.001,0.114,0.001,0.062,0.001,0.027,0.001,,0.000,0.107,0.001,,,0.000,0.198,0.000,,0.039,0.000,0.000,0.000,0.000,5.544,1.253,,
Algeria,1937,DZA,7354713,,0.033,0.004,0.069,0.018,35.901,11.394,0.192,1.716,1.549,,,0.009,,,0.037,0.005,,,,0.348,1.258,150.726,0.831,,0.000,389.016,0.078,,,,,,0.000,0.000,0.178,0.757,11.325,1.540,2.689,0.366,0.446,0.061,0.000,0.000,,,,0.080,0.002,0.113,0.001,0.063,0.001,0.029,0.001,,0.000,0.108,0.001,,,0.000,0.201,0.000,,0.039,0.000,0.000,0.000,0.000,5.567,1.307,,
Algeria,1938,DZA,7484792,,0.000,0.000,0.033,-0.036,-52.449,11.507,0.113,0.990,1.537,,,0.004,,,0.033,0.004,,,,0.348,1.291,162.233,0.864,,0.000,400.490,0.078,,,,,,0.000,0.000,0.172,0.746,11.474,1.533,2.691,0.360,0.451,0.060,0.000,0.000,,,,0.000,0.001,0.116,0.001,0.059,0.001,0.031,0.001,,0.000,0.110,0.001,,,0.000,0.203,0.000,,0.039,0.000,0.000,0.000,0.000,5.585,1.285,,
Algeria,1939,DZA,7613042,,0.000,0.000,0.161,0.128,388.889,11.767,0.260,2.257,1.546,,,0.021,,,0.051,0.007,,,,0.348,1.452,173.999,0.915,,0.110,412.096,0.078,,,,,,0.110,0.014,0.359,0.926,11.606,1.524,3.999,0.525,0.458,0.060,0.000,0.000,,,,0.000,0.004,0.116,0.001,0.056,0.001,0.032,0.001,,0.005,0.111,0.001,,,0.078,0.206,0.000,,0.040,0.000,0.000,0.000,0.000,7.048,2.734,,
Algeria,1940,DZA,7739370,,0.000,0.000,0.238,0.077,47.727,11.882,0.116,0.982,1.535,,,0.031,,,0.147,0.019,,,,0.348,1.690,185.882,1.062,,0.202,423.740,0.078,,,,,,0.092,0.012,0.348,0.901,11.644,1.505,3.870,0.500,0.466,0.060,0.000,0.000,,,,0.000,0.005,0.112,0.004,0.053,0.001,0.034,0.001,,0.008,0.113,0.000,,,0.060,0.203,0.000,,0.040,0.000,0.000,0.000,0.000,6.976,2.693,,
Algeria,1941,DZA,7863680,,0.000,0.000,0.311,0.073,30.769,11.977,0.095,0.800,1.523,,,0.040,,,0.213,0.027,,,,0.348,2.001,197.859,1.274,,0.300,435.406,0.078,,,,,,0.099,0.013,0.373,0.930,11.666,1.484,4.026,0.512,0.508,0.065,0.000,0.000,,,,0.000,0.006,0.110,0.005,0.050,0.001,0.035,0.001,,0.011,0.114,0.000,,,0.064,0.198,0.000,,0.041,0.000,0.000,0.000,0.000,7.315,2.934,,
Algeria,1942,DZA,7985870,,0.000,0.000,0.498,0.187,60.000,12.204,0.227,1.891,1.528,,,0.062,,,0.392,0.049,,,,0.348,2.500,210.063,1.666,,0.407,447.111,0.078,,,,,,0.106,0.013,0.424,0.991,11.705,1.466,4.278,0.536,0.604,0.076,0.000,0.000,,,,0.000,0.010,0.112,0.010,0.047,0.001,0.037,0.001,,0.014,0.115,0.000,,,0.064,0.198,0.000,,0.042,0.000,0.000,0.000,0.000,7.918,3.388,,
Algeria,1943,DZA,8105839,,0.040,0.005,0.469,-0.030,-5.948,12.226,0.022,0.183,1.508,,,0.058,,,0.311,0.038,,,,0.388,2.968,222.289,1.978,,0.524,458.869,0.078,,,,,,0.117,0.014,0.426,1.012,11.757,1.450,4.354,0.537,0.741,0.091,0.000,0.000,,,,0.115,0.009,0.111,0.008,0.050,0.002,0.038,0.001,,0.017,0.117,0.000,,,0.064,0.199,0.000,,0.042,0.000,0.000,0.000,0.000,8.206,3.451,,
Algeria,1944,DZA,8227611,,0.047,0.006,0.498,0.029,6.242,12.313,0.087,0.713,1.497,,,0.061,,,0.316,0.038,,,,0.435,3.466,234.602,2.294,,0.655,470.684,0.082,,,,,,0.131,0.016,0.454,1.058,11.815,1.436,4.590,0.558,0.906,0.110,0.004,0.000,,,,0.207,0.010,0.112,0.008,0.055,0.002,0.039,0.001,,0.020,0.118,0.000,,,0.066,0.203,0.000,,0.043,0.000,0.000,0.000,0.000,8.703,3.734,,
Algeria,1945,DZA,8351211,,0.051,0.006,0.615,0.117,23.541,12.489,0.175,1.424,1.495,,,0.074,,,0.429,0.051,,,,0.486,4.081,247.091,2.723,,0.790,482.557,0.082,,,,,,0.136,0.016,0.468,1.089,11.874,1.422,4.632,0.555,1.085,0.130,0.000,0.000,,,,0.221,0.014,0.123,0.014,0.059,0.002,0.041,0.002,,0.023,0.119,0.000,,,0.063,0.203,0.000,,0.044,0.000,0.000,0.000,0.000,9.098,3.912,,
Algeria,1946,DZA,8476669,,0.058,0.007,0.762,0.147,23.816,12.691,0.202,1.621,1.497,,,0.090,,,0.569,0.067,,,,0.544,4.843,259.782,3.292,,0.925,494.487,0.082,,,,,,0.135,0.016,0.488,1.129,11.929,1.407,4.692,0.554,1.263,0.149,0.000,0.000,,,,0.159,0.017,0.122,0.018,0.064,0.002,0.042,0.002,,0.025,0.120,0.000,,,0.060,0.205,0.000,,0.045,0.000,0.000,0.000,0.000,9.571,4.137,,
Algeria,1947,DZA,8604011,,0.062,0.007,0.743,-0.018,-2.410,12.727,0.036,0.285,1.479,,,0.086,,,0.546,0.063,,,,0.606,5.586,272.509,3.838,,1.061,506.471,0.082,,,,,,0.136,0.016,0.472,1.126,11.984,1.393,4.617,0.537,1.429,0.166,0.000,0.000,,,,0.143,0.014,0.116,0.015,0.067,0.003,0.043,0.002,,0.027,0.121,0.000,,,0.055,0.207,0.000,,0.046,0.000,0.000,0.000,0.000,9.689,4.062,,
Algeria,1948,DZA,8733267,,0.065,0.007,0.802,0.059,7.884,12.840,0.113,0.885,1.470,,,0.092,,,0.598,0.068,,,,0.671,6.388,285.349,4.436,,1.200,518.509,0.082,,,,,,0.139,0.016,0.476,1.144,12.038,1.378,4.639,0.531,1.567,0.179,0.000,0.000,,,,0.126,0.015,0.115,0.016,0.071,0.003,0.045,0.002,,0.029,0.123,0.000,,,0.049,0.210,0.000,,0.047,0.000,0.000,0.000,0.000,9.994,4.158,,
Algeria,1949,DZA,8871792,,0.062,0.007,0.908,0.106,13.254,12.999,0.159,1.236,1.465,,,0.102,,,0.706,0.080,,,,0.733,7.296,298.348,5.142,,1.339,530.599,0.082,,,,,,0.140,0.016,0.484,1.159,12.090,1.363,4.658,0.525,1.665,0.188,0.000,0.000,,,,0.107,0.017,0.119,0.020,0.073,0.003,0.046,0.003,,0.030,0.124,0.000,,,0.047,0.213,0.000,,0.048,0.000,0.000,0.000,0.000,10.280,4.297,,
Algeria,1950,DZA,9018423,19350553875,0.160,0.018,3.784,2.875,316.621,19.448,6.450,49.618,2.156,1.005,,0.420,0.196,,1.883,0.209,,,,0.893,11.080,317.796,7.026,,,546.264,1.822,,,,,,,,2.574,3.447,15.664,1.737,20.687,2.294,1.708,0.189,1.740,0.193,,,,0.239,0.064,0.155,0.049,0.083,0.005,0.048,0.004,,,0.126,0.007,,,,0.235,0.112,,0.057,0.000,0.000,0.000,0.000,31.082,23.213,,
Algeria,1951,DZA,9269870,19480383067,0.222,0.024,4.131,0.348,9.186,22.350,2.902,14.921,2.411,1.147,,0.446,0.212,,2.041,0.220,,,,1.114,15.211,340.146,9.066,,,564.482,3.691,,,,,,,,2.610,3.594,18.219,1.965,21.330,2.301,1.703,0.184,1.869,0.202,,,,0.293,0.065,0.165,0.050,0.097,0.006,0.050,0.004,,,0.128,0.012,,,,0.253,0.109,,0.066,0.000,0.000,0.000,0.000,33.317,24.192,,
Algeria,1952,DZA,9521212,20349999181,0.240,0.025,3.889,-0.242,-5.857,24.339,1.989,8.901,2.556,1.196,,0.408,0.191,,1.843,0.194,,,,1.354,19.100,364.485,10.909,,,584.932,5.497,,,,,,,,2.372,3.438,20.450,2.148,19.976,2.098,1.672,0.176,1.806,0.190,,,,0.297,0.060,0.177,0.046,0.110,0.008,0.053,0.005,,,0.130,0.017,,,,0.282,0.099,,0.074,0.000,0.000,0.000,0.000,32.729,22.583,,
Algeria,1953,DZA,9772644,20798191134,0.255,0.026,3.999,0.110,2.823,26.565,2.225,9.143,2.718,1.277,,0.409,0.192,,1.548,0.158,,,,1.609,23.099,391.049,12.457,,,607.498,7.694,,,,,,,,2.575,3.698,22.566,2.309,22.461,2.298,1.620,0.166,2.197,0.225,,,,0.284,0.060,0.189,0.038,0.122,0.009,0.056,0.006,,,0.133,0.023,,,,0.306,0.113,,0.083,0.000,0.000,0.000,0.000,36.135,25.164,,
Algeria,1954,DZA,10014393,22019013543,0.327,0.033,4.152,0.153,3.833,29.033,2.469,9.293,2.899,1.319,,0.415,0.189,,1.484,0.148,,,,1.936,27.252,420.083,13.941,,,632.379,10.035,,,,,,,,2.565,3.751,24.881,2.485,22.845,2.281,1.555,0.155,2.341,0.234,,,,0.337,0.061,0.199,0.037,0.137,0.011,0.058,0.007,,,0.136,0.028,,,,0.319,0.114,,0.092,0.000,0.000,0.000,0.000,37.567,25.683,,
Algeria,1955,DZA,10247429,22665781899,0.334,0.033,4.607,0.454,10.940,31.968,2.935,10.109,3.120,1.410,,0.450,0.203,,1.594,0.156,,,,2.270,31.858,452.051,15.535,,,659.740,12.714,,,,,,,,2.729,3.981,27.362,2.670,24.697,2.410,1.483,0.145,2.678,0.261,,,,0.311,0.062,0.207,0.036,0.149,0.012,0.062,0.007,,,0.140,0.034,,,,0.342,0.116,,0.101,0.000,0.000,0.000,0.000,40.798,27.970,,
Algeria,1956,DZA,10482183,24891403710,0.323,0.031,4.995,0.388,8.433,34.857,2.889,9.038,3.325,1.400,,0.477,0.201,,1.761,0.168,,,,2.593,36.853,486.908,17.296,,,689.603,15.625,,,,,,,,2.787,4.121,29.862,2.849,25.572,2.440,1.411,0.135,2.911,0.278,,,,0.277,0.063,0.218,0.038,0.158,0.013,0.065,0.008,,,0.143,0.039,,,,0.370,0.116,,0.111,0.000,0.000,0.001,0.000,43.202,29.211,,
Algeria,1957,DZA,10717503,27721041545,0.353,0.033,5.537,0.542,10.851,38.100,3.243,9.303,3.555,1.374,,0.517,0.200,,1.975,0.184,,,,2.946,42.390,525.008,19.271,,,722.166,18.834,,,,,,,,2.882,4.303,32.563,3.038,26.731,2.494,1.346,0.126,3.210,0.299,,,,0.288,0.068,0.231,0.042,0.167,0.015,0.069,0.008,,,0.148,0.044,,,,0.393,0.123,,0.120,0.000,0.000,0.001,0.000,46.113,30.888,,
Algeria,1958,DZA,10953641,28728693964,0.418,0.038,5.214,-0.323,-5.833,40.503,2.403,6.307,3.698,1.410,,0.476,0.181,,1.810,0.165,,,,3.364,47.604,565.511,21.081,,,757.455,21.820,,,,,,,,2.541,4.044,35.289,3.222,24.028,2.194,1.295,0.118,2.986,0.273,,,,0.322,0.062,0.244,0.038,0.178,0.016,0.072,0.009,,,0.152,0.048,,,,0.430,0.110,,0.128,0.001,0.000,0.001,0.000,44.291,27.838,,
Algeria,1959,DZA,11189621,33993148027,0.472,0.042,5.657,0.443,8.494,43.722,3.218,7.946,3.907,1.286,,0.506,0.166,,1.462,0.131,,,,3.836,53.262,609.233,22.543,,,795.519,25.543,,,,,,,,2.839,4.429,38.065,3.402,27.544,2.462,1.264,0.113,3.723,0.333,,,,0.325,0.064,0.249,0.030,0.188,0.018,0.076,0.009,,,0.157,0.053,,,,0.438,0.128,,0.137,0.001,0.000,0.001,0.000,49.560,31.772,,
Algeria,1960,DZA,11424930,36306130250,0.523,0.046,6.151,0.494,8.736,47.207,3.486,7.972,4.132,1.300,,0.538,0.169,,1.257,0.110,,,,4.360,59.413,656.440,23.799,,,836.575,29.914,,,,,,,,3.044,4.737,41.056,3.594,30.075,2.632,1.260,0.110,4.371,0.383,,,,0.333,0.066,0.278,0.024,0.199,0.019,0.080,0.010,,,0.163,0.058,,,,0.539,0.140,,0.146,0.001,0.000,0.001,0.000,54.116,34.774,,
Algeria,1961,DZA,11628877,31896876515,0.530,0.046,6.056,-0.095,-1.550,28.003,-19.205,-40.682,2.408,0.878,,0.521,0.190,,0.765,0.066,,,,4.890,65.469,684.443,24.565,,1.790,858.522,34.224,,,,,,0.450,0.039,3.028,3.851,21.947,1.887,30.925,2.659,1.597,0.137,4.310,0.371,,,,0.323,0.064,0.164,0.015,0.207,0.021,0.082,0.010,,0.015,0.165,0.062,,,0.051,0.288,0.130,,0.154,0.001,0.000,0.001,0.000,44.785,35.213,,
Algeria,1962,DZA,11800768,25126165785,0.432,0.037,5.661,-0.395,-6.521,18.648,-9.355,-33.406,1.580,0.742,,0.480,0.225,,0.406,0.034,,,,5.322,71.130,703.091,24.971,,2.478,871.509,38.358,,,,,,0.688,0.058,2.830,3.256,12.987,1.101,29.373,2.489,1.666,0.141,4.134,0.350,,,,0.245,0.058,0.110,0.008,0.210,0.022,0.083,0.010,,0.020,0.165,0.066,,,0.071,0.182,0.116,,0.161,0.001,0.000,0.001,0.000,38.421,33.401,,
Algeria,1963,DZA,11982121,31766970005,0.436,0.036,5.419,-0.242,-4.272,13.462,-5.186,-27.812,1.123,0.424,,0.452,0.171,,0.253,0.021,,,,5.758,76.549,716.552,25.224,,3.083,879.552,42.484,,,,,,0.605,0.050,2.587,2.772,8.042,0.671,26.926,2.247,1.568,0.131,4.126,0.344,,,,0.234,0.053,0.078,0.005,0.212,0.023,0.083,0.010,,0.023,0.164,0.068,,,0.058,0.116,0.108,,0.166,0.001,0.000,0.001,0.000,33.210,30.993,,
Algeria,1964,DZA,12179807,33433419329,0.389,0.032,5.643,0.224,4.131,13.485,0.023,0.173,1.107,0.403,,0.463,0.169,,0.282,0.023,,,,6.147,82.192,730.037,25.506,,4.273,887.393,46.265,,,,,,1.191,0.098,2.522,2.774,7.842,0.644,26.532,2.178,1.597,0.131,3.781,0.310,,,,0.189,0.052,0.077,0.005,0.210,0.024,0.082,0.010,,0.029,0.164,0.070,,,0.103,0.118,0.092,,0.171,0.001,0.000,0.001,0.000,33.785,30.715,,
Algeria,1965,DZA,12365979,35661973735,0.367,0.030,6.589,0.945,16.755,12.329,-1.156,-8.569,0.997,0.346,0.496,0.533,0.185,0.265,0.264,0.021,,,,6.514,88.780,742.367,25.770,,6.052,893.134,50.444,,2008.143,0.696,,,1.778,0.144,2.759,2.995,5.741,0.464,29.292,2.369,1.808,0.146,4.179,0.338,,,24.833,0.170,0.058,0.070,0.005,0.207,0.025,0.082,0.010,,0.038,0.163,0.071,,,0.144,0.090,0.095,,0.176,0.001,0.000,0.001,0.000,37.041,34.112,,
Algeria,1966,DZA,12590068,33932634033,0.327,0.026,8.421,1.832,27.811,17.734,5.404,43.831,1.409,0.523,0.594,0.669,0.248,0.282,0.271,0.022,,,,6.842,97.201,760.100,26.041,,7.902,902.447,56.417,,2369.529,0.879,,,1.850,0.147,3.267,3.679,9.313,0.740,34.530,2.743,1.831,0.145,5.972,0.474,,,29.833,0.140,0.071,0.100,0.005,0.203,0.026,0.082,0.010,,0.045,0.163,0.075,,,0.138,0.157,0.125,,0.184,0.001,0.000,0.001,0.000,46.321,41.138,,
Algeria,1967,DZA,12876115,37094770661,0.360,0.028,8.432,0.011,0.127,13.144,-4.590,-25.883,1.021,0.354,0.465,0.655,0.227,0.298,0.190,0.015,,,,7.201,105.633,773.244,26.232,,9.693,907.159,62.507,,2193.783,0.761,,,1.791,0.139,3.003,3.270,4.712,0.366,32.425,2.518,2.144,0.167,6.091,0.473,,,28.247,0.150,0.069,0.071,0.004,0.199,0.028,0.082,0.009,,0.051,0.162,0.078,,,0.125,0.075,0.120,,0.190,0.001,0.000,0.001,0.000,42.102,38.673,,
Algeria,1968,DZA,13172615,41423886061,0.429,0.033,9.050,0.619,7.337,12.651,-0.492,-3.744,0.960,0.305,0.417,0.687,0.218,0.298,0.202,0.015,,,,7.630,114.683,785.895,26.433,,11.577,910.760,69.043,,2303.642,0.733,,,1.884,0.143,2.905,3.163,3.601,0.273,31.480,2.390,2.328,0.177,6.536,0.496,,,30.345,0.168,0.070,0.066,0.004,0.197,0.029,0.082,0.009,,0.057,0.161,0.080,,,0.121,0.057,0.118,,0.195,0.001,0.000,0.001,0.000,41.667,38.266,,
Algeria,1969,DZA,13475959,45387458950,0.469,0.035,11.263,2.213,24.449,15.031,2.380,18.808,1.115,0.331,0.448,0.836,0.248,0.336,0.451,0.033,,,,8.099,125.946,800.926,26.884,,14.053,914.528,76.910,,2488.817,0.739,,,2.476,0.184,3.190,3.462,3.768,0.280,34.024,2.525,2.451,0.182,7.868,0.584,,,33.539,0.173,0.082,0.073,0.008,0.195,0.031,0.082,0.009,,0.064,0.159,0.084,,,0.145,0.054,0.132,,0.201,0.001,0.000,0.001,0.000,46.659,42.994,,
Algeria,1970,DZA,13783722,49945666845,0.458,0.033,15.059,3.796,33.703,28.513,13.482,89.693,2.069,0.571,0.776,1.093,0.302,0.410,0.971,0.070,,,,8.557,141.005,829.439,27.855,6.657,14.188,927.982,83.747,,2666.834,0.736,6.657,0.483,0.136,0.010,3.488,4.139,13.454,0.976,35.315,2.562,2.613,0.190,6.837,0.496,,,36.759,0.159,0.101,0.132,0.017,0.193,0.033,0.083,0.009,0.261,0.059,0.160,0.085,,2.397,0.008,0.201,0.101,,0.202,0.001,0.000,0.001,0.000,57.045,48.082,,
Algeria,1971,DZA,14098937,45701215972,0.469,0.033,18.642,3.583,23.793,34.463,5.951,20.870,2.444,0.754,0.867,1.322,0.408,0.469,0.901,0.064,,,,9.025,159.647,863.902,28.756,15.638,14.863,943.803,91.365,,2818.145,0.869,8.980,0.637,0.674,0.048,3.690,4.438,15.821,1.122,35.712,2.533,2.796,0.198,7.617,0.540,,,39.733,0.155,0.120,0.159,0.016,0.191,0.036,0.084,0.010,0.544,0.058,0.161,0.086,,2.794,0.035,0.258,0.106,,0.204,0.001,0.000,0.001,0.000,62.570,52.027,,
Algeria,1972,DZA,14427075,55293908511,0.443,0.031,28.308,9.666,51.851,39.107,4.643,13.473,2.711,0.707,0.876,1.962,0.512,0.634,0.649,0.045,,,,9.469,187.955,903.009,29.405,32.459,17.999,954.601,98.623,,3094.726,0.807,16.821,1.166,3.136,0.217,4.961,5.532,10.798,0.748,45.572,3.159,3.024,0.210,7.258,0.503,,,44.648,0.138,0.174,0.173,0.011,0.187,0.041,0.086,0.010,1.008,0.065,0.161,0.087,,4.849,0.153,0.168,0.093,,0.210,0.001,0.000,0.001,0.000,79.812,71.567,,
Algeria,1973,DZA,14771150,57097847688,0.474,0.032,38.254,9.946,35.133,47.148,8.041,20.562,3.192,0.826,0.885,2.590,0.670,0.718,0.821,0.056,,,,9.943,226.209,950.156,30.225,56.895,21.146,963.495,108.000,,3605.046,0.933,24.435,1.654,3.147,0.213,5.567,6.024,8.894,0.602,46.374,3.140,2.776,0.188,9.376,0.635,,,53.251,0.139,0.224,0.202,0.014,0.184,0.048,0.089,0.010,1.571,0.070,0.161,0.088,,6.076,0.143,0.142,0.114,,0.215,0.001,0.000,0.002,0.000,88.987,82.230,,
Algeria,1974,DZA,15133508,60577884755,0.436,0.029,31.847,-6.407,-16.747,57.994,10.846,23.004,3.832,0.957,0.984,2.104,0.526,0.541,0.700,0.046,,,,10.379,258.056,1008.150,30.925,75.548,23.598,989.642,117.607,,3892.616,0.972,18.653,1.233,2.451,0.162,4.824,5.917,26.146,1.728,43.813,2.895,2.607,0.172,9.607,0.635,,,58.909,0.128,0.187,0.249,0.012,0.181,0.053,0.092,0.010,1.882,0.073,0.163,0.090,,4.766,0.109,0.414,0.119,,0.219,0.001,0.000,0.002,0.000,89.549,73.001,,
Algeria,1975,DZA,15678603,64883812851,0.432,0.028,31.964,0.117,0.367,61.637,3.643,6.282,3.931,0.950,0.876,2.039,0.493,0.454,0.791,0.050,,,,10.811,290.020,1069.786,31.717,90.539,28.056,1019.314,128.898,,4488.262,1.085,14.991,0.956,4.459,0.284,4.639,5.806,29.673,1.893,43.297,2.762,2.960,0.189,11.291,0.720,,,70.370,0.127,0.188,0.267,0.013,0.178,0.057,0.096,0.010,2.081,0.081,0.167,0.093,,4.452,0.199,0.485,0.141,,0.223,0.001,0.000,0.002,0.000,91.031,72.732,,
Algeria,1976,DZA,16409171,69150103648,0.625,0.038,39.068,7.104,22.224,52.368,-9.268,-15.037,3.191,0.757,0.638,2.381,0.565,0.476,0.586,0.036,,,,11.436,329.088,1122.155,32.303,111.298,34.120,1032.615,139.933,,5003.428,1.187,20.758,1.265,6.063,0.370,5.099,5.677,13.301,0.811,46.961,2.862,3.067,0.187,11.035,0.672,,,82.102,0.176,0.219,0.219,0.009,0.178,0.063,0.098,0.010,2.345,0.092,0.167,0.095,,5.250,0.257,0.219,0.130,,0.227,0.001,0.000,0.002,0.000,93.148,83.675,,
Algeria,1977,DZA,17015988,75438035015,0.782,0.046,41.753,2.685,6.873,49.870,-2.498,-4.771,2.931,0.661,0.553,2.454,0.553,0.463,0.605,0.036,,,,12.218,370.841,1172.025,32.907,134.190,37.725,1040.731,153.801,,5301.638,1.196,22.893,1.345,3.605,0.212,5.253,5.661,8.117,0.477,50.179,2.949,3.231,0.190,13.868,0.815,,,90.213,0.210,0.227,0.200,0.009,0.180,0.068,0.101,0.010,2.617,0.096,0.167,0.099,,6.001,0.149,0.123,0.158,,0.231,0.001,0.000,0.002,0.000,96.323,89.377,,
Algeria,1978,DZA,17506977,85103913585,1.165,0.067,62.299,20.546,49.208,66.623,16.753,33.594,3.806,0.783,0.588,3.559,0.732,0.550,0.572,0.033,,,,13.383,433.140,1238.648,33.479,157.732,61.581,1045.055,166.966,,6475.217,1.332,23.541,1.345,23.856,1.363,6.464,6.759,4.324,0.247,53.898,3.079,3.081,0.176,13.165,0.752,,,113.361,0.293,0.327,0.260,0.009,0.186,0.077,0.104,0.010,2.859,0.147,0.166,0.101,,6.033,0.939,0.066,0.144,,0.238,0.002,0.000,0.002,0.000,118.324,113.168,,
Algeria,1979,DZA,18036655,92753892187,1.599,0.089,45.303,-16.996,-27.281,48.996,-17.627,-26.457,2.716,0.528,0.330,2.512,0.488,0.305,0.894,0.050,,,,14.982,478.443,1287.644,34.373,177.015,69.748,1048.748,182.325,,8235.463,1.601,19.284,1.069,8.167,0.453,5.384,5.726,3.693,0.205,55.078,3.054,3.424,0.190,15.359,0.852,,,148.540,0.396,0.232,0.193,0.013,0.197,0.082,0.106,0.010,3.012,0.157,0.165,0.105,,5.354,0.306,0.063,0.167,,0.243,0.002,0.000,0.002,0.000,103.286,97.117,,
Algeria,1980,DZA,18607175,94481648187,1.729,0.093,66.124,20.820,45.957,68.773,19.776,40.363,3.696,0.728,0.388,3.554,0.700,0.373,1.608,0.086,,,,16.711,544.567,1356.417,35.981,195.702,95.228,1051.398,200.946,,9520.142,1.875,18.686,1.004,25.479,1.369,6.103,6.495,2.649,0.142,50.788,2.729,3.845,0.207,18.620,1.001,,,177.143,0.426,0.341,0.271,0.023,0.209,0.090,0.109,0.010,3.159,0.201,0.164,0.110,,5.905,0.929,0.044,0.209,,0.248,0.002,0.000,0.002,0.000,120.856,113.565,,
